path,label
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201117t193737p0000_ch4mf_v2y1_img/bg/GAO20201117t193737p0000_ch4mf_v2y1_img_tile256x256+739+129.tif,0
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201117t193737p0000_ch4mf_v2y1_img/bg/GAO20201117t193737p0000_ch4mf_v2y1_img_tile256x256+388+254.tif,0
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201117t193737p0000_ch4mf_v2y1_img/bg/GAO20201117t193737p0000_ch4mf_v2y1_img_tile256x256+646+407.tif,0
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201116t190329p0000_ch4mf_v2y1_img/pos/GAO20201116t190329p0000_ch4mf_v2y1_img_tile256x256+1469+3025.tif,1
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201116t190329p0000_ch4mf_v2y1_img/bg/GAO20201116t190329p0000_ch4mf_v2y1_img_tile256x256+0+170.tif,0
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201116t190329p0000_ch4mf_v2y1_img/bg/GAO20201116t190329p0000_ch4mf_v2y1_img_tile256x256+1487+2717.tif,0
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201116t190329p0000_ch4mf_v2y1_img/bg/GAO20201116t190329p0000_ch4mf_v2y1_img_tile256x256+1795+3206.tif,0
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201116t190329p0000_ch4mf_v2y1_img/bg/GAO20201116t190329p0000_ch4mf_v2y1_img_tile256x256+455+730.tif,0
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201116t190329p0000_ch4mf_v2y1_img/bg/GAO20201116t190329p0000_ch4mf_v2y1_img_tile256x256+622+996.tif,0
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201116t190329p0000_ch4mf_v2y1_img/bg/GAO20201116t190329p0000_ch4mf_v2y1_img_tile256x256+2507+4612.tif,0
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201116t190329p0000_ch4mf_v2y1_img/bg/GAO20201116t190329p0000_ch4mf_v2y1_img_tile256x256+1985+3825.tif,0
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201116t190329p0000_ch4mf_v2y1_img/bg/GAO20201116t190329p0000_ch4mf_v2y1_img_tile256x256+1250+1911.tif,0
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201116t190329p0000_ch4mf_v2y1_img/bg/GAO20201116t190329p0000_ch4mf_v2y1_img_tile256x256+717+1345.tif,0
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201116t190329p0000_ch4mf_v2y1_img/bg/GAO20201116t190329p0000_ch4mf_v2y1_img_tile256x256+2320+4063.tif,0
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201116t190329p0000_ch4mf_v2y1_img/bg/GAO20201116t190329p0000_ch4mf_v2y1_img_tile256x256+2104+3557.tif,0
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201116t190329p0000_ch4mf_v2y1_img/bg/GAO20201116t190329p0000_ch4mf_v2y1_img_tile256x256+1260+2352.tif,0
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201116t190329p0000_ch4mf_v2y1_img/bg/GAO20201116t190329p0000_ch4mf_v2y1_img_tile256x256+421+367.tif,0
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201116t190329p0000_ch4mf_v2y1_img/bg/GAO20201116t190329p0000_ch4mf_v2y1_img_tile256x256+820+1696.tif,0
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201116t190329p0000_ch4mf_v2y1_img/bg/GAO20201116t190329p0000_ch4mf_v2y1_img_tile256x256+1794+2939.tif,0
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201116t190329p0000_ch4mf_v2y1_img/bg/GAO20201116t190329p0000_ch4mf_v2y1_img_tile256x256+1098+1637.tif,0
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201116t190329p0000_ch4mf_v2y1_img/bg/GAO20201116t190329p0000_ch4mf_v2y1_img_tile256x256+1820+3479.tif,0
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201116t190329p0000_ch4mf_v2y1_img/bg/GAO20201116t190329p0000_ch4mf_v2y1_img_tile256x256+982+2103.tif,0
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201116t190329p0000_ch4mf_v2y1_img/bg/GAO20201116t190329p0000_ch4mf_v2y1_img_tile256x256+2466+4349.tif,0
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201116t190329p0000_ch4mf_v2y1_img/bg/GAO20201116t190329p0000_ch4mf_v2y1_img_tile256x256+2203+4367.tif,0
/localstore/GAO/y20/cmf/ch4/ort/labels/GAO_2020_CARB_ch4mfm_plumes_20210122_minppmm500_coords2cmflab/tiles256/gao_carb_2020/GAO20201116t190329p0000_ch4mf_v2y1_img/bg/GAO20201116t190329p0000_ch4mf_v2y1_img_tile256x256+281+75.tif,0
